mass_ratio total_mass dec ra theta_jn psi delta_phase chi_1 chi_2 time_jitter
0.9742961402284879 235.11941545383948 0.2794070670800404 3.8053962817390476 1.8154576655360533 0.5643346248744955 0.4893906616774294 0.027059607200045487 0.009166634745167422 0.0003220405845322749
0.9713667139698001 235.08106731295658 0.2825113517515964 3.79672953954031 1.7905015969011429 0.6205157187491842 0.5263710824450998 0.02768204962471528 0.008353355387078976 0.0002894797266526153
0.9600928267406286 235.03290406679207 0.27578149675610153 3.8098999542892455 1.8228056417797902 0.5340798939665892 0.4750307290029576 0.026128723752173993 0.009388715860160256 0.0003191423328787515
0.9599137491649061 235.035453261764 0.25652332902131253 3.841035807115302 1.8057965865827432 0.4944931230804108 0.546292719523889 0.024991129051761454 0.01030950816302688 0.0003510178991451775
0.9728008226353625 235.0954543560772 0.2430316710022152 3.8546883734106636 1.7967094080581099 0.46698538506146364 0.5708994234522491 0.026212565987595287 0.00965523334792779 0.0002907974124793818
0.9744135066124567 235.09982837923135 0.2825434286591045 3.796622853604965 1.7858601234676268 0.6268015682271105 0.5338891254210226 0.02780503933740599 0.008313856678968562 0.0002832895136658588
0.9413460452954353 234.87916093728296 0.2753683123173869 3.811209140935383 1.7980500594550568 0.5813890933748616 0.5350161253028154 0.025766089676992066 0.009264238755922341 0.00035480691495601096
0.9621424966981056 235.05093371878442 0.25901316769058724 3.836412096107134 1.8136998961773159 0.4857241160550068 0.5195483120027344 0.025222469010559315 0.010190267835961768 0.0003414138518730784
0.9266543016200469 234.77746864940144 0.273828712662855 3.8129245884136522 1.8021267905592744 0.5699300983009176 0.5291661793926319 0.024339305123804462 0.00958995019985166 0.0003493027837469084
0.9481773024292837 234.9415056120801 0.26861392103740406 3.8179663939154 1.8150260039234338 0.5260984502470549 0.5008018951909229 0.02597611630020591 0.009242681902221926 0.0003070773362668556
0.9418441288926497 234.89162002670105 0.2586941857453912 3.831694155499795 1.7981142790629834 0.5237464750623112 0.5535088306961107 0.02541979866918612 0.009595367274991058 0.00030570687803833767
0.9575155954908203 234.97429466676752 0.28440397326429356 3.790297673802936 1.7975138162784994 0.6207634506669455 0.5038922180372202 0.02716050796364081 0.007757313915728938 0.00024840801221656466
0.9465346147828827 234.91802729034103 0.28418554272189067 3.7931776574205016 1.80883422439687 0.5993394580643101 0.48683151159962845 0.02628658158422402 0.008766975591561017 0.00028918920352900357
0.9463631631024865 234.91925825635207 0.24852796634927807 3.8479086587054185 1.7980610692505408 0.48512609323424716 0.5673505850491689 0.025042726968022462 0.010031769729883644 0.0003269567895599773
0.9387177759448505 234.8798652089133 0.27264155775494325 3.819247307895118 1.81902280140431 0.5277843230273968 0.4998407467823553 0.024290856182712383 0.010023774880609364 0.00038751405636493273
0.9502058572507517 234.95749586396806 0.2578617978185819 3.8393554769381226 1.801170246029147 0.5077703168598375 0.556009506679072 0.024491614180339284 0.010216409760060753 0.0003611043706617021
0.941703424249447 234.8806429959503 0.24830437137946237 3.839900309191924 1.8002263601161599 0.4876262408610019 0.5485997321377809 0.025753020606171316 0.009105450217563368 0.0002369073446106799
0.9371684337558128 234.8379875269718 0.28301975038094834 3.7893386638538904 1.8065628904811504 0.6037336460925405 0.48337017032179436 0.026212578788244904 0.007851390130219314 0.0002250938378221414
0.958250256650769 234.969279539806 0.2873891054795456 3.784159447360413 1.7949131533286602 0.6357286819500049 0.49913954079449524 0.027381434085746864 0.007309612780896353 0.0002312947504495013
0.9470253439118181 234.95595797668065 0.2616131212513273 3.835718796421902 1.813932869866552 0.49476013205843267 0.5255244598898254 0.02419329759988973 0.010783595168086869 0.0003907522091500786
0.9631203288644712 235.0266299777454 0.28143979316773826 3.797965582938036 1.7921852502741806 0.6152085881029946 0.5253518250719187 0.02721337387922582 0.00837931467438619 0.00028934093239003326
0.9657035802895547 235.05275510576635 0.24736970212279966 3.85009975368075 1.8013104011339602 0.472732181346693 0.5587142550288973 0.025773644485562398 0.009822660113670615 0.00031085660189455555
0.954054494213119 234.95207211817814 0.2844658485609276 3.791508139104508 1.7970563666490278 0.6203987455951079 0.5069785259632084 0.026780344430214542 0.007992869117007587 0.00026700813170345
0.9651989819962976 235.04882641114799 0.24671973167020173 3.850654172416698 1.79852225016646 0.4761898374174488 0.5653688055796725 0.02578395771024274 0.009778647571957694 0.00030531831551609205
0.9709089709547942 235.062129643202 0.28542999291431986 3.7866864199703003 1.7944416724914152 0.6296165385883228 0.502614982766916 0.02841116067273036 0.00732110125899185 0.0002205356958577717
0.9397169231819097 234.882418306524 0.2664189279184575 3.8224407485611835 1.8085389506568539 0.5309100915549776 0.5223365119659861 0.025025483108573467 0.009650886385819419 0.00032524216175390227
0.9697639128723357 235.10721720450624 0.2577723652119063 3.8385261324029014 1.8158975367462924 0.47440632502110813 0.5141177509469091 0.025199627512565815 0.01026646076654804 0.00033470625052996726
0.9653254548153526 235.04022947934624 0.28023086565730293 3.801505623018571 1.7887500930229951 0.6140946990653505 0.5368277464262682 0.027011992358297758 0.008626979210764883 0.00030628913074224034
0.9649184595060646 235.06015438197804 0.2736000452158667 3.816220970615397 1.8153619929191789 0.5405087770573168 0.5009929978851189 0.025611407436227807 0.009413976582510752 0.0003352492786892461
0.9473074524914774 234.93357786717027 0.27491963339802883 3.8151369615280646 1.7981441577282495 0.5762587760943046 0.5390071299765102 0.024918774855673367 0.009910604174033536 0.0003700284935824028
0.9705316105742795 235.06881410370062 0.2813372179181287 3.8015931872056066 1.7911509577364704 0.613578731123367 0.5320352177524683 0.026796460887853143 0.008562968813687953 0.0003118686476945681
0.9624530358784178 235.04576835510647 0.27121529053045046 3.8215875612275396 1.816836389649549 0.5265589689523408 0.5049911506275424 0.025296982104277808 0.009729058648244106 0.00036170304511804667
0.9572560274447625 235.01108418707472 0.25593603901447326 3.838112645053893 1.8114382745154645 0.48184863603707623 0.5243230677742431 0.025265472204413383 0.009931659846387395 0.00031677809493747074
0.9438718375952023 234.91748533270163 0.2771824825135115 3.807140854480924 1.8224448366418333 0.5426862941577237 0.4750138705813322 0.02523409092854081 0.009598108391503124 0.0003285007390405345
0.962819847037721 235.0223796511906 0.2825085514463755 3.796379031641573 1.7877480760822066 0.6248204052496784 0.5312132418651939 0.026988943077406385 0.00831997736693766 0.0002874150616930313
0.9607290992588092 235.01137569716332 0.28020286960313334 3.7998511400955666 1.7904623047456678 0.6130315386981653 0.5310969532759373 0.027026816603096755 0.008452519915921847 0.0002914563286211876
0.9375673695836059 234.86040639890794 0.2757236441839335 3.8125314056054527 1.821162946584495 0.5383825563692083 0.48695197504251453 0.024658734263514247 0.009587531780069476 0.00036555065141558106
0.9712334319708871 235.10341945411417 0.2750631926665405 3.8128767846023264 1.8175544166744162 0.5419727600671926 0.49149606565193765 0.026230740828717267 0.009203900445005372 0.0003229770114008768
0.9284128722227154 234.7998782537035 0.26154205798069197 3.8283806323451772 1.8106980467371905 0.5084472384215887 0.5208205107696082 0.02404031057382198 0.009571904966630719 0.00031488175666265737
0.9704607117181014 235.0778211724908 0.24585599650059453 3.853104022858195 1.8004201156908708 0.467388368253914 0.5625236216389495 0.02584172603576452 0.009752866309365888 0.0003157966006944956
0.9416922797664526 234.8899853318474 0.2769979121145154 3.8089811377635594 1.819691683844217 0.5466083020628605 0.484066070909999 0.025089359458220106 0.009390805137013944 0.00034295911516367785
0.9347084839737272 234.84368527526448 0.27163070204008877 3.818730023252432 1.8189858784300053 0.5261049513011468 0.498575179309015 0.02456877842777724 0.009789948547134813 0.0003765174770842696
0.938318332804406 234.85967742198497 0.25271942988501134 3.8394137708897023 1.8048146527875255 0.4884739313665198 0.5411927243569891 0.02485043088216474 0.009322388579275682 0.00029454984654953085
0.9426448183513882 234.89952982471684 0.2693906759601891 3.8219759860454525 1.800947536135429 0.5525232444694904 0.5405050288372044 0.02454733958059208 0.009827520981866698 0.00035441413431909247
0.9483845896140708 234.96149100140454 0.25946425196382306 3.836758605468464 1.812983957339993 0.49022232368075125 0.5258470039103234 0.02438527288681195 0.01055000993875936 0.00036561608778847455
0.9696947636215177 235.09514684317057 0.2745865415571477 3.814308583272062 1.816931191257752 0.5415138301035204 0.49527241839857933 0.025933049792910685 0.009326630307430861 0.00032841256827631027
0.9335031214140491 234.83078610121262 0.26638912033740303 3.8239660495026526 1.8023912038241696 0.5417702917866404 0.5382536964190882 0.02416378505233877 0.009726942446187938 0.0003338677479116476
0.9553824723258217 234.98256092641654 0.27787143549997856 3.8064438869033816 1.7912603420801516 0.6011697214857789 0.539811668608102 0.026150386856323683 0.009148872526932035 0.0003268543266793378
0.9435242496043941 234.91259857111575 0.2745941630560927 3.815515882404702 1.819815251128462 0.5345703670991788 0.4933544397695361 0.02483407814570501 0.009929050399225543 0.00037795269390745307
0.966240857197736 235.03846518678992 0.2819782353470302 3.7976935839118013 1.7883926562041181 0.6219666199985785 0.5317887131118993 0.027220974240403092 0.008232882926992584 0.00028972911600583056
0.9545063826876579 235.01150975066616 0.2685970333484413 3.832584225547842 1.8262229183871874 0.48655049807576833 0.49737844421062055 0.023780906745258838 0.011126354307811444 0.0004622515617582429
0.9613955922247157 235.00256227401962 0.2849105834096677 3.7878495353668495 1.7973298131748947 0.6241101573754274 0.4992485782804466 0.027384585936059337 0.00765670832057792 0.00022418065698890798
0.9704541360089095 235.0628975227475 0.2840815429940289 3.7929628887893188 1.790305217188248 0.6276262472705109 0.5209684798140308 0.02759127440645238 0.007943130245458035 0.0002688145115195864
0.9437670116361482 234.9200760668478 0.2766751466193763 3.808168641284525 1.8228486832719224 0.5388977035394001 0.4744854476656838 0.025126057322766956 0.009695558163340867 0.0003297373749124369
0.9268858260019728 234.7915764285312 0.2713539246675554 3.8169787066291785 1.8178477072514316 0.5297568461045936 0.497814148099964 0.024073113613350156 0.009732209186363132 0.00035311090749325514
0.9396002122990764 234.87382815182073 0.261373313927295 3.8316690068914685 1.815361293929181 0.49470650579253284 0.5147477999735852 0.024727083701998536 0.00958583023551853 0.00034867620175892133
0.9601188043362722 234.99206697553376 0.2841103488388719 3.7905218222442203 1.7951431177980604 0.6225961074603233 0.5072712277741088 0.027156355668881065 0.007695472466151567 0.00024295615679504712
0.9689929236141912 235.05322154758136 0.28286299461533837 3.7958620714458995 1.7879543072682724 0.6260365944240389 0.5293961687371347 0.027416890273218055 0.008052915111839158 0.00028245648657818003
0.960886720002822 234.9937095471319 0.28432780285754755 3.7904442926531425 1.7916586547509463 0.6293972737218738 0.5144716715257033 0.027046737821444303 0.007612313757669274 0.00024514026719106867
0.9402003607991796 234.85726670972602 0.28487673276656283 3.788647576982551 1.800699695605971 0.6182587567390243 0.4950206994879876 0.02625155323408647 0.007914699028698895 0.000251286899906024
0.9516465436976566 234.9742942779845 0.25626179675468747 3.8406538586083596 1.8104482980632426 0.48381680289577733 0.5333881537650724 0.02461820959750674 0.010329829642435213 0.000352167371208919
0.9369585590846566 234.85540208396128 0.27485499250475653 3.8136765880050327 1.8201677214645486 0.5364354666966322 0.490230982274882 0.024786429753591965 0.009625246278920327 0.0003708636950064143
0.9573310316894853 234.97498322501124 0.2831941171057697 3.794757722724861 1.7952415900053502 0.6174256549772735 0.515024985456031 0.026887366485112103 0.008066308190623235 0.00028024321248906975
0.9143474080442622 234.6987136164678 0.26784196644420594 3.819071731617163 1.8151928549599703 0.5252125459404519 0.5044177379101243 0.0233881361395952 0.009552624264768278 0.000320247867398298
0.9332654568101599 234.8091437503983 0.28388885758085114 3.7911893823818965 1.7980955598664714 0.6187627931296219 0.5055515378028854 0.025792588731478182 0.008126710265360361 0.00027079236647613205
0.9604491203565477 234.97800097965086 0.28892970971399123 3.778213777689063 1.7961424908920471 0.6426063181108628 0.48677462130427596 0.027947738961442686 0.006794788824059994 0.00018969713744151938
0.9658220171450446 235.0164447988432 0.2882144871742645 3.783163856496344 1.7934880990642164 0.6410480411967557 0.5004859892435627 0.028076151914111076 0.00715493566318079 0.00023485758230324478
0.9507040022243997 234.96663496083374 0.27880071756309255 3.804709003550978 1.8259343506667969 0.5400562461907598 0.46225942700859446 0.02547721443679564 0.009430880350978747 0.0003175894331943599
0.9339761202345933 234.8373766972287 0.2599692321403171 3.8324505946169682 1.8065303846182392 0.5101835478400375 0.5356655576857555 0.024285206087454717 0.009567951955714186 0.0003285017840254351
0.937584194881232 234.86282628267026 0.26957267113549965 3.821377306928111 1.8046495979059065 0.5476255567567285 0.5325175503167826 0.024211565614707126 0.00982066440662306 0.0003521150307175977
0.9394826963896163 234.89787594223804 0.25872301516023083 3.835578259779292 1.8123957569467435 0.4907055715953429 0.524847587482201 0.024053212944856902 0.010494549808976551 0.00034824782179816466
0.9617273154017493 235.0063338912719 0.2820588641877488 3.798062512321842 1.79391617998039 0.6140134930810348 0.5226017481931191 0.026873066856965985 0.008222640368787504 0.00029498419215748576
0.9663610349214702 235.04873370277394 0.2805331996260589 3.8013505615593735 1.7875215791012224 0.6164938240491444 0.5383463506386656 0.02673536835485313 0.008641570532440862 0.00030484201664054457
0.968605982596318 235.08649056710306 0.2518016345498157 3.8431305432160143 1.8091040349218042 0.4720419827495944 0.5317539983294821 0.025527236628172557 0.009883586412896508 0.0002948817100068083
0.9595942896156288 234.98482597991048 0.28400288572696075 3.789097008016287 1.7940047706595155 0.6252473475492693 0.5065757721929259 0.02734669370189859 0.007428872369294011 0.00022374515896851437
0.9665803894547998 235.07381113750398 0.24958673222304972 3.8440324579409446 1.8080177606948675 0.46739730460424017 0.5322671895590763 0.025451297681793605 0.009837543685324157 0.0002715860632502698
0.9616036155643162 235.0049141537699 0.2824310639225461 3.797376294080762 1.793647822783301 0.6159491920593831 0.5220776069059158 0.027037142459166497 0.008203065978945063 0.0002955954870835015
0.9640743934784693 235.02033779903098 0.2803208730896118 3.8006941014475433 1.791810219852268 0.6103245676558164 0.5289638667748542 0.026753630253748044 0.008131482209829349 0.0002915272368569356
0.9639645903161823 235.01961898790555 0.2827384084303563 3.7928212613825734 1.7913972839212169 0.6233341079904184 0.5174020098210345 0.02739675601215137 0.007751624508582548 0.00024463709584850515
0.940543547668389 234.88583943361357 0.26127213706421265 3.8349570689186465 1.8005101027822346 0.5226170785383432 0.5561351745741817 0.024146017197499717 0.010118719828834099 0.0003735210933840361
0.9443202742715315 234.9228669419739 0.2766399367154226 3.8074907010021297 1.823663919640577 0.537314750332809 0.4705088344908339 0.025170475709792185 0.00953181713491883 0.00031904182759821223
0.9456726441509451 234.92856483609873 0.2781676511471248 3.8044641710923526 1.8222807599470554 0.5474250810958621 0.4705154119003233 0.0253562204450827 0.009386987788958556 0.00030904843318971557
0.9637874354214215 235.04264905126743 0.27384593751528835 3.816595761442723 1.8230743271753476 0.5238625643607431 0.4835489925086801 0.025578925958798352 0.009211772454057382 0.00034893428201598095
0.9314722174194495 234.81312576575615 0.2720733974821205 3.814968145115559 1.8203070722869887 0.5270029748788305 0.48812689020267674 0.024655719976823545 0.009232550502359107 0.000341813518764516
0.9604168146849685 235.02289812156758 0.24876218343345377 3.8450956213981695 1.8065728870184838 0.46815333482786237 0.5375257740367373 0.025464827556022612 0.009659421162118834 0.00027819826247131715
0.9674916785837431 235.09469371392998 0.2569700053152505 3.8391118141447773 1.815255790400256 0.4738313731510653 0.5160736785411769 0.025008691533103342 0.01043653334655504 0.00033293882614834956
0.9684542908653462 235.0512540465695 0.2833135884344535 3.7956520892684 1.7922428403168946 0.6212508708662547 0.5218523372210172 0.027308478116838113 0.008106378294129022 0.0002860889691842114
0.9578240234517207 234.97971547252433 0.28382886914366273 3.790058643056698 1.798712296774709 0.6173762198210146 0.49990752249689413 0.027177246468773432 0.0077781504574607856 0.00023468174530433955
0.9388921161610723 234.88857774466783 0.25931158010975114 3.833459841837635 1.8121349575924697 0.4950768656491112 0.5228127782196873 0.024201704318076875 0.010174607018097661 0.00033305043367399894
0.9665871550688642 235.0347177048535 0.2828574317942271 3.7954703449263527 1.7931291475264641 0.6187688483278451 0.5193003709063786 0.02732879697184798 0.007946200465251536 0.0002778628018918365
0.9589011776857687 235.0017657046292 0.2789001384053341 3.804988920078935 1.7900184331375486 0.6065041305586341 0.5401231768733225 0.026228635137277315 0.008955426200463941 0.00032470501772826265
0.9659395449594924 235.04233241939465 0.24676944813148652 3.8496781115072203 1.8026616768516892 0.46852678360842986 0.5527790844937303 0.02584150910409405 0.009400679175798034 0.00029529554108595013
0.9447128623409015 234.88279019538555 0.2833035388180818 3.7884336137210783 1.7992305495496785 0.6170790485754197 0.4967657506717224 0.026805143083568708 0.007503464217911692 0.00022003710842226657
0.9690059679195051 235.03374028458427 0.2898050729669038 3.7799659907224923 1.7939606326453523 0.6463728084002194 0.4941324086570629 0.02835362665939851 0.006885796099011669 0.00022247023045867016
0.9627236302727015 235.01828169600762 0.2809384812116165 3.7993398639281097 1.7937333008813867 0.6107817926991578 0.5243089512078196 0.02685305677748784 0.008350358525468221 0.00028841083744590094
0.9731757183469557 235.09029380771298 0.2851068527750007 3.7938081615084216 1.8258159766986082 0.565883635706665 0.4479291277000793 0.027248203482621112 0.008002046461552028 0.0002765117375061758
0.9588777868437923 234.97350692216037 0.28752752777113055 3.7821614226947227 1.7954650845644524 0.6373660002992108 0.49460401269922727 0.02767681312090227 0.007124964460746036 0.00021120409028268876
0.9480858089802175 234.93449366509188 0.2743342324126898 3.812947816062181 1.8221551472295867 0.529798280546836 0.4814914749570865 0.025518180879018238 0.009213446532874555 0.0003430678386836612
0.959237019748644 234.99106361607124 0.2824362396120909 3.7961192650925706 1.7916132060665741 0.6199099474361731 0.5239835052479465 0.026852751394904884 0.008208862248641254 0.0002845677525375145
0.9719032918579671 235.05333610846924 0.2880201496807601 3.7829040925639976 1.795914215230036 0.6365721598883546 0.49409972389963075 0.028303323384343566 0.006858285346124319 0.0002124062860336081
0.9502702170331353 234.92616968125614 0.28260824636738946 3.790390613353734 1.7981684750437423 0.6152614891320041 0.501332052282309 0.026864004676586374 0.007699028220840782 0.00022566254257852644
0.9417955965768843 234.9043030878443 0.27603919182889225 3.8090558248845334 1.823230770067203 0.535503945586861 0.4740702148841442 0.024954727269761615 0.009594704331395792 0.00032841997335702263
0.9360508277131304 234.8277030700302 0.28584388135108985 3.7867472753487808 1.8010518257010628 0.6218342069967495 0.4920551811171689 0.026046434631495665 0.007913681341872576 0.0002483822707035129
0.9397895151663878 234.88989979063842 0.2603097772994197 3.835577770421526 1.8150304395885462 0.488027052844095 0.519764231939478 0.023831244358740986 0.010216278056960194 0.0003697515754647107
0.9678129033438198 235.05485815427826 0.281398038362407 3.8010504533888305 1.8234707299235344 0.556035033815572 0.4629895263423716 0.02669378634021136 0.008278535000378891 0.00029848038358279373
0.9653039115600809 235.05606314550778 0.274337990655853 3.819493288816623 1.8247469986704332 0.5187376547748528 0.48569590588455325 0.02518846704358329 0.009593374008328388 0.00038764773197212123
0.96240883704158 235.03865594469102 0.24956123172608494 3.845749631552964 1.8065036280298645 0.47029223286779187 0.5404333945782542 0.02536402864616278 0.00984040815810989 0.00029445619306260227
0.9656454697242113 235.01737416990684 0.288079433107592 3.783717847195301 1.79441129658614 0.6383889285370971 0.4990992687732806 0.027944946749449424 0.007256601899787591 0.00023828170843919036
0.936363546292415 234.85278688247675 0.26790394205192225 3.823275727127492 1.819612017970513 0.5093144540042179 0.4980459315549255 0.024590132983235327 0.009539687535326817 0.00036101257838339887
0.9496931693455051 234.92031982835385 0.2879183379764338 3.784382499947017 1.7964357370937072 0.6349377060357233 0.49682413074187254 0.026692508398236614 0.007730801475779407 0.00024725246703996757
0.9269838528427264 234.78379558055636 0.2561922443826531 3.8366928953689228 1.813366498112505 0.4814534377919682 0.5211408371861052 0.023636778412461833 0.009707557785633395 0.00032742870215623056
0.9453457480384485 234.8894679592249 0.2871940990945579 3.784293835920482 1.7992646180983554 0.6293288692106295 0.49111944514794426 0.026684192955035966 0.007634116845027183 0.00023837343915998762
0.9607901750086089 235.00846959116524 0.280578965435754 3.8004024605350315 1.7879548181107439 0.6171226646855565 0.5364494455282264 0.02656390021398154 0.008564091538442833 0.0002997046828488982
0.9630213260063769 235.00240413343104 0.2849830505876566 3.788524506003157 1.7955687200569868 0.6262506324535339 0.5040281467014818 0.027442212139223807 0.007382609432484942 0.00023141506643111105
0.9608534357568894 234.9914791447402 0.28511367224224504 3.790569369727975 1.7926043866323078 0.6287197713834194 0.5129637622004308 0.027194591641110755 0.007698196558944254 0.00026489321119447335
0.9432097426135901 234.8844526289195 0.27975997162104776 3.7965461770108195 1.7994521814359719 0.6019961702783726 0.5087514376491995 0.02603096104672737 0.008178930152625271 0.00024822521833957475
0.9392322792526127 234.8901043067975 0.2594051359734774 3.837081478416976 1.8121140588083946 0.492155300817264 0.5288202788281916 0.023827006901304734 0.010520683270799212 0.0003704146044077011
0.9506118200238521 234.9290815632102 0.2860826043803905 3.7873511496802235 1.795734591350402 0.6297313131533214 0.5020489278621257 0.026555708247493728 0.00782089573839192 0.000247888381459933
0.9698939998297502 235.09154979548808 0.2715900870836562 3.8217773550126255 1.8215742415337004 0.5157989477293738 0.49281157812067583 0.025522762044048696 0.009592262715928156 0.0003640264733148936
0.9386308615437204 234.87396605794106 0.2685693235974977 3.822879716132727 1.8089268568463008 0.5352589771705122 0.5238060364303824 0.024073624049764916 0.009920160139467107 0.0003506788170692677
0.9588705969976377 234.99681916575696 0.27984151968998666 3.8050047223744423 1.7953743744499229 0.600745908020108 0.530082132372604 0.025954279386033667 0.008901722519419569 0.0003314718737448891
0.9626541173646082 235.02345745885276 0.27900923775274095 3.8044251416514157 1.7873595641987539 0.6104967558803341 0.5434758375841207 0.02647765706124611 0.008687850982193332 0.0003163256085263144
0.9650552745125713 235.019497678405 0.2850247442983437 3.7868527938917893 1.7945413298144877 0.6288470660154807 0.5023734705203637 0.027860984170047058 0.00724763762595068 0.00021307909094086576
0.9615417434212711 235.05296986805038 0.27015428576024286 3.8244419057810037 1.824315800407532 0.5024579089670289 0.48774172917219233 0.024517710134327877 0.010310695969330392 0.0003770750710721543
0.9500607351311761 234.92315192345387 0.2873310106146923 3.7867251687134647 1.7976282592052053 0.6300951274850636 0.49828904871314683 0.02659773163364109 0.00788707507321426 0.0002630860305957006
0.9313902619273426 234.82392892430548 0.26434324583565594 3.829247756966186 1.8068560647323597 0.5239234625871957 0.5356774414039267 0.023551785015742472 0.010198101651306577 0.0003594703724257261
0.9551141622457983 234.9678263825014 0.28011027555908646 3.8030097997390535 1.795167510300616 0.6042206303707355 0.5273477991113193 0.025841831362554614 0.008731389433741129 0.0003147799762833562
0.9704468552059831 235.09409244740937 0.271456300225718 3.8225694480012136 1.8219438520245053 0.5141197513141137 0.49339654007504824 0.02545650546603038 0.009695717394396043 0.0003719261087130185
0.9555801739857596 234.95435368014154 0.2868902889832949 3.7869050458342715 1.793171779079832 0.635284843028549 0.5068054433521509 0.027082191188882866 0.007711572527052257 0.00025802240844166146
0.9412098436979598 234.8701770060888 0.28516106345274317 3.7909987871473056 1.7973689179424797 0.6224462636325278 0.5057639266900857 0.025837196178803055 0.008358000587474304 0.0002788430593634497
0.9497276232962258 234.93410446219562 0.26798146776679443 3.8216805641269986 1.8001568864731183 0.5508435150587636 0.5399721443635995 0.02536737645976556 0.008995837988642192 0.0003251600590614145
0.9615334178681697 235.0062264166884 0.28325926386615774 3.7936780524819675 1.7945454875536486 0.619158683266018 0.5138718226164978 0.026794295489271345 0.007950510301797652 0.0002606898504257652
0.9527901989637303 234.93967303441318 0.2820476492037385 3.7968318405113997 1.793406929470313 0.6161395933889385 0.5217197181515395 0.02666169331321254 0.008071099332860453 0.0002888627979841941
0.9530530540411064 234.94030192934196 0.28707917468674704 3.786094334525021 1.7952398302619785 0.6333040080278627 0.5014644834174193 0.02682173841428013 0.007591468377297271 0.0002484033412290346
0.9563087865854648 234.97400696510513 0.2806865015870641 3.7986247134076225 1.7941098223355234 0.6103964315251724 0.522465173294708 0.026577669719953283 0.008312723289840505 0.00028077300911156513
0.9567862213666386 234.9668060706023 0.2858245408002901 3.786814854736661 1.7944029349585684 0.631523643199811 0.5041380892516091 0.027137513117481644 0.007542363000713062 0.00023506867784690584
0.9638259649288655 235.0225523864047 0.28124819123902356 3.79867334808751 1.7947828873033826 0.6101184847798194 0.5208559263848132 0.026898860385898532 0.00822380938096569 0.0002841160427142017
0.9416526466590658 234.8705314973237 0.2846673502043745 3.791668886283699 1.7971027745770076 0.6210106613339902 0.5072050828839239 0.025907238211114535 0.008259275113334809 0.00027907342810719587
0.9643565063960782 235.02272719921854 0.2820127331648886 3.797248783230334 1.7917415430074342 0.6178463843993643 0.5248261135862302 0.027076585711620603 0.008097775129567126 0.0002841283007830516
0.9472987058527119 234.90294466432766 0.287779723575088 3.7834800697313216 1.796499209488112 0.6353407793344141 0.4951268734002703 0.02675259701674182 0.007639078451846758 0.00023849471257882658
0.9505040656229035 234.92999894683066 0.2816215956893823 3.797690996452443 1.7927317052394331 0.6154401604107436 0.5239242974402725 0.026313029699377953 0.008356952700962069 0.00029237262483173176
0.9407793413029882 234.86278768019142 0.2843580726331676 3.791651397860867 1.7963259540812098 0.6218248345866073 0.5084564319136551 0.025935969192788146 0.008193573484956595 0.00027448567450992153
