M_tot,q,full_bias,snr,Mc_stat_err,Mc_max_lam,Mc_min_faith
96.05336494876181,1.4766161641453475,0.3441788328764428,292360.53312581865,5.547319455760138e-06,0.00017679694142400302,0.9999999695554619
93.449178495367,1.5210843132402632,0.34488646728466454,764979.4809804122,2.159461070244063e-06,0.0001,0.9999999905663833
112.16254431472058,1.4113273901866041,0.5718452368058393,203867.35595798667,1.3666877529375695e-05,0.00026560877829466864,0.9999999215963836
0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.42233903360236,1.0976740722104492,0.6429952551620084,624637.9588175323,5.365657664889581e-06,0.0001,0.9999999878326281
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.65112801810474,3.450010453776287,0.512408654022753,760901.8270034895,2.9108367114024593e-06,0.0001,0.9999999914841594
83.31860915231604,6.787889438022826,0.04596801626776952,150895.74364981233,1.955082426494498e-06,0.0003678379771828634,0.9999999548519776
114.17552960238672,2.695164606332515,0.602287140818321,737119.4799081803,3.904352308100551e-06,0.0001,0.9999999908687887
154.07329555544305,1.0564420055866366,1.2916455742591388,943170.6340535387,1.0574268623992837e-05,0.0001,0.9999999859454612
143.34814095342213,1.4972893305299269,1.2714154046466772,1033043.2435104869,7.401250515378046e-06,0.0001,0.9999999873599094
167.43627512927935,1.3215084684373077,1.214542811134704,1156810.453505125,8.96676413272506e-06,0.0001,0.9999999860637133
65.96066627177092,3.85382287728705,0.059634538448026575,541250.0628172877,6.169840923245705e-07,0.0001,0.9999999953771331
77.37171919296728,5.382109185193356,0.055224945516797685,534440.415941804,5.388822956267984e-07,0.00013848863713938732,0.9999999921990397
83.30757236909878,2.766105814045387,0.15599573161182534,264211.8119645037,2.720562392231532e-06,0.00013848863713938732,0.9999999866289392
126.43736661873275,1.2784127214236407,0.9793701823979477,679548.1039054429,7.942469548947981e-06,0.00016297508346206434,0.9999999672191225
115.58444110171666,5.018698721869593,0.2595797495940637,673224.9330790957,1.859163996254018e-06,0.0001,0.9999999937343023
139.54994604076649,1.2332079705670507,1.1528760210851168,944362.4353619575,7.234809703144213e-06,0.0001,0.9999999868575009
118.69975836251032,3.635841220340215,0.4396602257765915,996719.427810481,1.9002712004482223e-06,0.0001,0.9999999918780313
100.87380398871875,1.0357816815161929,0.42661983837478745,334244.97213944595,6.28984455208346e-06,0.00019179102616724886,0.9999999599767206
131.95044069273038,1.438005468044349,1.1056410370273007,1381514.892158469,4.512744599165137e-06,0.0001,0.9999999877465461
150.8707380616837,1.0384472588621259,1.1882538704424377,1115987.6793057856,7.256419642493738e-06,0.0001,0.9999999860549843
143.4351246164322,1.9666636766683396,1.150105523042484,973261.9372806,5.936660375759489e-06,0.0001,0.999999988375814
124.98285751142286,2.3821349538798855,0.9295760243224578,692354.6946277599,6.409528797391151e-06,0.0001,0.999999989858766
0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.33728498984578,4.232582211014053,0.13608762838244837,619576.0293089898,1.124140642929335e-06,0.0001,0.9999999943887689
98.3415228683791,15.346807329241175,0.0016235586459885515,180115.92129264804,8.230863420418697e-07,0.00020805675382171715,0.9999999959651213
88.84350211333873,13.42960068014101,0.004519594891216026,174276.55757365117,8.364226574553422e-07,0.00024484367468222265,0.9999999933281399
28.05868487308848,26.768160395664783,-0.0005757048025716218,139995.99148022142,1.4297661709090978e-08,0.0001,0.9999999665742988
185.95294327718864,1.0535199240751032,0.7811253211197791,688696.9734170036,2.106467935980947e-05,0.00012766169490574075,0.999999975761549
43.468046712539504,1.4592227981953432,0.024851816300832885,717990.884330076,2.045929514251378e-07,0.00024484367468222265,0.9999999742571084
131.25372638548257,2.6315308294306923,0.8479575810861881,581972.2158415421,6.5442372233150115e-06,0.0001,0.9999999899042646
136.39065916150923,1.9393478545348883,1.1233330810384285,956133.2468867595,5.797820950053913e-06,0.0001,0.9999999886238087
154.29968861749745,1.5311686782191685,1.3922520376961387,831854.9889311569,1.1424812155604727e-05,0.0001,0.9999999870299447
64.23989854066275,38.050321984490076,-0.0025731724029097406,45044.35161110966,2.5537948939965545e-07,0.000509413801481638,0.9999999868730511
54.70211090525399,9.675003550915594,0.0038590037895945145,101976.45504063585,5.081361942252091e-07,0.000509413801481638,0.9999999656772901
140.57730186608046,1.964422469186657,1.1562472207459655,472313.17301642895,1.2219987701178813e-05,0.0001176811952434998,0.9999999840566834
104.15923236005621,1.006568398153011,0.43086540009926466,196572.07803461474,1.0892351360177507e-05,0.00028813496284414594,0.9999999073371396
141.63503125743458,2.048706597659141,1.3725440591144213,1584650.6112716137,4.518654104636191e-06,0.0001,0.9999999885895021
15.929530940859358,3.077216807057892,0.00045344174708126985,234885.72316184823,2.8026953012672435e-08,0.000509413801481638,0.999999978381686
92.25016132773185,1.1195440086682453,0.34078176366688206,898606.2039220353,1.8503997870055473e-06,0.0001,0.9999999899504208
122.81547593788727,3.363684034802543,0.5070450949460781,292871.8365588999,7.460611163426172e-06,0.0001,0.999999991310727



