mass_ratio total_mass dec ra theta_jn psi delta_phase chi_1 chi_2 time_jitter
0.10977613043140896 662.4068853790761 0.5307914329696619 0.3335203326767924 1.7581497184852493 0.3892549849040329 4.794443204441504 0.019229001160432833 0.1661566275770142 -0.00023689358286720406
0.10193506163605581 657.4773907906276 0.4171425333618973 0.6062827820938743 0.6881374703596028 1.454318424742511 1.7740355240852723 0.003053849272029 0.24866421582155215 0.0003661218801614054
0.10793075436066284 662.256812672066 -0.17491640686262155 1.711685330247911 2.3591335672358578 0.7588980412445017 2.816258318887846 0.036409867523483755 0.021495649829111382 0.0004663309571807915
0.11149893664256731 659.5999890743573 -0.18894770527923688 3.8374080907931134 2.5569336841600006 0.702657241268094 5.466982587684796 0.0013553790172812503 0.20132885646722604 -0.00015959111756971622
0.11007684413142738 660.2710630437152 -1.4195296630081349 2.858258494053021 2.391143701810645 0.06742845143434606 5.573392570170684 0.027474157574264548 0.12501461550532533 4.36096096326316e-05
0.10588992644000002 660.7733278740237 -0.782559176034331 4.129154014600734 2.1454616752102993 0.7940613496393251 0.3041213348287797 0.03939795315913133 0.11067826924264752 4.023450469663246e-05
0.10799115411525466 657.566351498498 1.1788977632090378 6.268087263430086 1.3303170028061941 0.7884423481625019 1.7509572948138152 0.0016325709653590055 0.22776213715217705 -0.00043108213478050507
0.10870420385037317 661.025692008466 -0.659855970088064 0.2690297431731819 0.1969593736226092 0.7339044536453145 1.1554232310074275 0.004072798041338042 0.2339760570544461 -0.00040857305604531896
0.10066025742060529 653.8228355053616 0.20862233513515188 1.2090126822513383 2.4249422830716227 0.09074750275236558 4.526024195380636 0.0026718718655580793 0.4783506604500103 -0.0003172571123985888
0.10537032769336582 657.1670424604271 -0.5878771821161551 4.135164643221604 2.436111640797563 1.0571618017531572 0.004350823984632925 0.008075441543654947 0.1385917395006761 4.897118060894726e-05
0.10769166515651336 659.0011293943057 -0.32227347842251514 1.374546796180253 0.6045657494937978 1.5221372607472319 6.131407622731677 0.004835239561888899 0.15413185941403654 -0.00044485247021058025
0.10616616354547412 662.9531318669481 0.5261234662420465 2.588545838670056 0.8559088876385756 0.44988290071845977 5.703783065948465 0.028898095292196686 0.10795219659980071 0.00026526693470445913
0.10048845599253252 660.4069795504813 -0.1137371796565866 3.203875685817315 1.0100833650393795 0.4704652019051585 1.943532402847243 0.02916554705778726 0.15808073076374562 -0.00017474383908544538
0.10842547773271259 659.8079503687031 0.8120542891106028 4.663823527909166 2.6866663699821065 2.790324320579845 4.216678777639144 0.01748496352231813 0.052792299274826135 -0.00017105275515739982
0.10811025095314077 661.101950206998 0.9802427213138933 0.581540141880879 1.2602019834163531 0.48089917413378674 1.8460361164409649 0.028808130892149206 0.5628538738293192 -0.00015777203899617926
0.11045587122542372 658.5817111926524 -0.2783189048609226 3.898561905122591 2.221929903047748 1.5838371245884875 3.845342045676138 0.013800701065517233 0.04129026519592229 -8.513050336031994e-05
0.10717068397832569 660.4130372374186 -0.17884495222671992 3.3316361089944704 2.3555441848137892 0.5914961714590592 3.6727141610828844 0.02866799008996495 0.024555551652278323 0.00034701766583333164
0.1117763242407516 662.333735771607 -0.2905281317081116 4.917095001308543 2.228974321798033 1.6935229124712452 0.5010968367813483 0.013644230400785568 0.08458328465594316 -0.0002070274956198861
0.10894899633681215 658.159222627047 0.599989202854914 1.2049664199854562 1.9340243644219315 2.7213127921748863 0.5771149931705221 0.008689424746219915 0.2197680618157134 -0.0001962985295298725
0.10929412876968894 660.2212677582905 1.0386877207767258 1.29768117920394 0.27237960553713936 0.6054906013633935 2.6548613123362728 0.016423138409054364 0.23389416442214056 0.00020809901641387655
0.11125133238231467 659.4343437414802 0.1752364253234308 3.788331065792696 0.8092448755986795 3.1340448508306786 2.409502643077211 0.008808348831484878 0.09840230144971299 0.00015189874151351652
0.11025588825203182 661.4164987480888 -0.20313130226538886 2.190468106659374 0.8587913189960528 1.7997836997657641 5.875252804809703 0.008113822556129068 0.1398198094851832 0.0004345169595718928
0.10602566011460275 661.8014385957135 0.3500847505987284 4.759435170906672 0.18913124599735012 0.07842622854711992 5.568442023273321 0.019782686226187098 0.055209431747268896 0.0003872082320590266
0.10732012746644985 656.7043533589213 -0.2854278013634321 5.730736524327809 2.1638404779128293 1.749441695709281 5.3161298928819996 0.00039138460468471933 0.15749117994710146 5.024398333186521e-05
0.10857823472306602 661.0150498204865 -0.14837790009527152 4.277109482445989 0.8282121044228894 2.884191722996152 1.947354618708917 0.004517861342764365 0.10895027473312921 0.0002722084662986913
0.1132919255361228 660.8304316912418 0.23121229385419337 5.00148522401933 2.1021148093971336 2.4475937596561383 5.7751061111592294 0.008297849441801848 0.17262202563153084 0.0002203713065770088
0.10105975402941672 656.9527875223685 -0.4808995472358405 2.364263354776595 2.0637991205312956 1.9655498830206708 1.8703693880162584 0.012420443116047888 0.460913928237737 -0.00018991191925627084
0.10168578165272223 656.7162273130662 -1.394636956432493 1.951186425757245 1.951840621818222 0.3045320963390998 5.759708466644213 0.005645277977888772 0.3423256646963941 0.00037400028011806
0.10320988275599145 656.6256410512402 0.9557320899085032 2.3626029393683137 1.927736854588303 1.5372680823239164 0.7813777648362319 0.005209708237709395 0.3374482902525103 -0.0003551996821654813
0.10834576007748954 658.858103534279 0.6142500616798298 3.0539679382301337 0.3825801283390803 2.1380742881038035 0.6509285733236249 0.004304713979240446 0.31471713902567755 0.00012755227842248056
0.10350204484222711 658.4859438366425 1.2813250013035413 2.559222318917838 2.4274131997859767 1.044759702116827 3.225877456375566 0.012876344064695403 0.4073021754861761 -0.00040298237524080455
0.10548862112094881 656.719096569505 0.10510095464490647 3.338267331715271 0.4784551297338624 2.7942673167882774 6.031730247916749 0.013235015552288874 0.07197414029415035 -0.0002446228918529716
0.11082055586119921 658.9608540123977 0.18406610470414764 0.5927656630139304 2.0443126002500382 2.155988651072854 1.4576929542730324 0.002832667579628909 0.18010518777089185 0.00036509895721287483
0.10451806751376852 657.8898225291691 0.8518225523942837 4.380137208503013 1.0262628889985128 0.6581055842106969 0.8151701942095421 0.0025197926349004468 0.1638866567789892 6.112004931591356e-05
0.10619396017873838 659.9277566672663 0.1680198581435208 3.5622762060596527 1.0394315266132044 1.3302035626284547 3.286057943682745 0.013727909704576755 0.34200530741526897 0.00016757914273407863
0.10769199892048002 657.511744188036 0.30916120094286303 0.6362177703406533 2.297070862191323 0.7999221713107753 1.1267363573693687 0.003223068121071387 0.21474879746241024 -0.00048739885867584305
0.10143166800358434 655.0737584207893 -0.6498894511456751 5.872171921121537 2.157990610614019 1.2212662412670834 0.5305714389546721 0.00851919192281507 0.31582351015048277 0.00025614878819456895
0.10054780556738965 657.2403810903227 -0.7912977730907975 1.5478872299494455 2.2626827648450316 0.15187822947983437 5.9493505437077125 0.014169489663646052 0.2947663489295621 0.0001501750834479415
0.10885095293141404 662.9034614698301 1.280133340178574 6.2320653431589506 0.18864895960180902 1.0542704929212232 5.518631470439697 0.02544137364860281 0.4683829522156241 -0.0004748952595529729
0.1035740211709295 655.688255079858 0.7070027052178526 5.939129477685833 1.3294486435980095 0.7159090595409864 5.6364602949612 0.002738337303572682 0.10536453318437508 -0.0003574603547938346
0.10605419734125002 661.116524946384 1.346209342392494 5.7936177582128625 2.2131997508369707 1.0381579688197473 1.3532275333994077 0.015855660101433605 0.5818581127750344 -0.00015010590481430387
0.11265184249828117 662.9373278944854 1.3499218797355101 2.714531582214345 0.37135370992632316 0.5607796868920278 2.501688395235512 0.026724129788091057 0.10082363489752574 0.0002647525016547329
0.11039891555427687 658.8800691052938 0.1184634274433837 0.4233696416423691 0.9497921741888641 1.7935796024251027 0.7116950385634676 0.00020612035310910553 0.020220331285957484 -0.00015836404280797166
0.10353034121570695 657.1477105050415 -0.0037026227842659855 2.3835062556089834 1.46117959626376 0.4405684348089736 1.639317459193651 0.008920830378551067 0.24887851901829078 0.0003172499682444765
0.11053785969156806 661.0241541093732 0.12206198254787401 6.121287214920666 0.6543106081684393 2.0371032970706935 0.4518446073349054 0.008604284916292655 0.015500481552522481 1.9617495496535822e-05
0.10220606021550885 657.9266929842677 -0.5016817674561546 2.744004679236978 1.869134655680454 0.9638041837682295 5.61410055279979 0.015230397215348622 0.431217125936533 -0.00024109920174142195
0.10896738012141581 659.7595200827016 0.4653718771062642 3.220594794622779 2.359885723918199 2.8190884028506806 5.188991036771091 0.016894345964961036 0.1656558075695419 -0.00014673785543562324
0.10177609745547317 656.1164756205096 0.7736478415439771 0.8447021501652843 2.050367342909258 1.5418888087418525 2.987885207377224 0.007754610217609846 0.3130527508927178 0.00045787381909850574
0.10567240564499952 658.4078810610478 1.378023796628976 0.40254788978365214 1.9086023131810408 1.4304098538717283 3.3295237847181007 0.01057771770796114 0.30227252698051443 0.0004299026125364593
0.10226056483512835 657.5643979095985 1.2112735075775676 5.450052774331304 2.09309922485349 1.4379161178593318 4.559490292517582 0.014885725440710868 0.2806148170231867 0.00027669649203131076
0.10769695562486511 658.281372120666 -0.0432352217016859 0.33998431528401096 1.4303229843796648 0.14294329954550558 1.8977527112396122 0.005890053764999094 0.5204959344005761 0.00037901936409573465
0.10446443319193935 657.5417003760608 -0.10422950288758308 5.705823376775768 0.7838271227936071 2.644172501022815 0.21008250536646234 0.004344669996937784 0.34477401554996123 -0.0001697013283902111
0.11015699486349836 662.0244179983047 1.258502730136084 1.9123361785910038 0.3435941501204518 0.9963226757677195 2.1661705085221246 0.02218958153981828 0.04680153206278603 0.00038986297458202526
0.10378362566165018 655.7111857099245 -0.2305864264460115 6.0128017936307545 0.5931210507769197 2.350491959810819 5.005615062405444 0.0013192187949718276 0.5021066128248987 -0.00022169638121763305
0.10055364276618375 658.4537472794705 -0.38872710318129333 3.143787117800033 1.7096233411742296 2.6463837457692385 1.4359409323047436 0.025634228464418204 0.26261107143041795 -4.9827615937785865e-05
0.10429389750247621 660.5278742814212 0.7849696283997021 0.2305565891952318 1.1815467744480355 1.3451436425465424 3.2216045390501904 0.027330974824024842 0.3838866369807447 -6.825112149360361e-05
0.11087681246988472 658.6168180925165 1.0297538489279026 3.056608983157417 2.6977018637130636 0.27566025913300685 0.9368964515094296 0.006303956733507214 0.26992952180941576 -0.00027032664975112995
0.10435290980783873 655.8274604172457 -1.0004421722631682 1.5474142852307826 2.1347633809746576 1.5675003819603235 6.182832764227683 0.0030610916842456065 0.26073627327230026 6.492928807974065e-05
0.10785761113946699 663.0797394235362 0.5850921722766889 0.21375960687909132 0.3474395837564138 0.8559846062495632 4.8084612489567045 0.02719427067065586 0.23284609729860312 0.0004684667534742826
0.10597400122615247 662.2443227399799 0.8193122844027702 0.010309020301590683 0.7964434027994732 1.4856988958477166 4.33368808367031 0.03196676701206944 0.26617713932157994 -1.2741475875137505e-05
0.10060118620114494 655.1681379240897 0.3924733403713725 0.2334891895804349 2.0270073421245582 1.5004421501495844 2.2666438508367106 0.006145745670890372 0.43723072666452734 0.0002046957020603328
0.10202141750733278 654.6909780460987 -1.1353074661982925 1.1053037695630379 2.157131095347577 1.2893980467503385 5.360863956358183 0.002704069213407207 0.304243149570376 0.00014815930771917114
0.10603874893590653 658.3887314620628 -0.03958879056028612 5.310370072148655 1.0604400086051124 2.3387773972146944 4.937536617218552 0.006144948064494142 0.4720134569421855 -0.00013272474683339084
0.10637644576911129 657.556798050324 0.9135682102968374 0.48224657759609424 0.5691564298630808 0.8017897799277723 2.624940647637909 0.002757107668274091 0.485473297902141 -0.0002549817492110269
0.10291243941644769 658.9724312724716 0.8614566174997793 0.13804109455226804 2.6413815703989205 2.052566614875013 4.988911602262683 0.020821498319761565 0.471931029277296 -0.0002995158892336105
0.10832431891064685 657.2143584186219 0.024153756276244102 5.850066888074131 1.585883786521676 3.118336052107746 6.082692627225187 0.0014164390136113788 0.4026471705603805 -0.0004178115546763061
0.10869012089324287 658.1097164785583 0.20394665523246552 1.1940539419897784 0.9226315796781226 1.3557458583575963 1.174156914029417 0.0047897966254442145 0.33936331383276036 0.00042598058141332955
0.1067164481881569 659.3643434934017 0.7714212176959172 0.04096071701745217 1.0185244677102758 1.3762585028589904 2.353293904067431 0.015919932762118106 0.1475369915738512 0.00021485594429250228
0.10496523602082808 656.8276094941516 -1.1507061629691713 4.1725382106328475 2.5342760200307253 0.5617579279047862 0.5052312993614925 0.00370804391785278 0.11283182873472807 0.00048263099605447735
0.10091000303554397 655.8976565548538 0.18705272937001724 0.2952953745306728 2.410555932827349 1.1578370722383984 2.469592393847861 0.00856076222184682 0.41027131188073523 -8.538297520521704e-05
0.10722383959593243 659.7777309642013 -0.48280477556357804 3.465157383063219 1.855145584412019 1.2453294379326152 2.368573715760126 0.003599535114236119 0.16715367029266706 -7.187877068186868e-05
0.1071553339298837 659.1824275921265 -1.4463700017472112 5.42789255806583 0.9112472725303836 2.650098401515709 0.25761665879249707 0.007736493326260869 0.09865199111109463 0.00036770401884778266
