Mc,eta,DL,M_tot,q,full_faith,snr,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith
19.205406208806977,0.16424594431407968,1000.0,56.77102096293364,3.827138578525357,0.9915580993019839,466.95332354461806,0.0055995947985317904,4.306236718163352e-05,0.04862601580065353,0.9990727619504088
4.792363608096648,0.23253529992655114,1000.0,11.4989034515975,1.7185295188358087,0.9989994085817192,165.14723060693223,0.0009532367151606825,7.49523000448564e-05,0.2687156307025227,0.9985651014557152
49.072309828722105,0.24989360841467878,1000.0,112.76735959913832,1.0421275794602618,0.9915620633793066,1012.8367933743739,0.03417253725509369,0.00010619373989375511,0.03511191734215131,0.9986899957619412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.3701717651723,0.15058780592200055,1000.0,119.48678063107008,4.414097034333108,0.9936783330182855,738.5799155759659,0.012610754537185201,5.342823004230126e-05,0.002032735201671712,0.9999970767673995
83.30669917732139,0.2491354892493911,1000.0,191.7867363321132,1.1249584524031575,0.9949515242494058,1489.5158653294206,0.06452183334623146,0.00016861668199355523,0.01830738280295368,0.9995554883772731
44.04762614414536,0.21804237579162766,1000.0,109.84946970034821,2.1130047659733777,0.9930029455459508,900.3773264967689,0.02493088598828908,8.468378172213429e-05,0.02750387840931946,0.9993046471897408
32.92241644696709,0.24828318506160438,1000.0,75.9492202325267,1.180713387624848,0.9922227444718632,750.4704954145037,0.019115708218274415,8.325522649170972e-05,0.052749970637026196,0.9978815593699408
24.392768839191547,0.1362130284068424,1000.0,80.67331644574224,5.147159744978615,0.9949572171312472,534.1052343602447,0.005630994951171211,3.753467450476406e-05,0.04132012400115335,0.9992494686682791
17.999702691992276,0.24850971761865287,1000.0,41.50107116511306,1.1673364762533445,0.9949903441854466,472.7346459232335,0.008362572369745027,7.040439880992158e-05,0.08596930867190788,0.9970995140991018
53.27682268246686,0.24064909774004567,1000.0,125.22982505898084,1.479544153688227,0.9944228646890442,1063.6305070480153,0.0369301893773688,0.00010856779110629144,0.02750387840931946,0.9991860495225904
56.95970673078886,0.20098319198253548,1000.0,149.16670652324123,2.5893419309452788,0.9934080983246345,1051.1883840941366,0.0329202428556082,9.522717136909668e-05,0.019860025325859117,0.9995862587927958
31.667269758094427,0.11626016368335872,1000.0,115.17336708378741,6.4462700530009505,0.9982621870931772,610.153730584446,0.0060260362398418255,3.677223768977945e-05,0.04132012400115335,0.9991832990167039
